Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
UGA,1986-12-01,1986-12-31,226,'800,Uganda,LCU,Local currency units per USD,UGS,Uganda Shilling,1986,1986,7012,December,,1400.000000000000000,X
UGA,1970-01-01,1970-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1970,1970,7021,Annual value,,0.071430000071430,X
UGA,1971-01-01,1971-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1971,1971,7021,Annual value,,0.071429995890081,X
UGA,1972-01-01,1972-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1972,1972,7021,Annual value,,0.071429999990000,X
UGA,1973-01-01,1973-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1973,1973,7021,Annual value,,0.070214499990000,X
UGA,1974-01-01,1974-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1974,1974,7021,Annual value,,0.071359499990000,X
UGA,1975-01-01,1975-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1975,1975,7021,Annual value,,0.087353301199159,X
UGA,1976-01-01,1976-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1976,1976,7021,Annual value,,0.097516089648563,X
UGA,1977-01-01,1977-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1977,1977,7021,Annual value,,0.166133783023475,X
UGA,1978-01-01,1978-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1978,1978,7021,Annual value,,0.213914564998020,X
UGA,1979-01-01,1979-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1979,1979,7021,Annual value,,0.335710332923346,X
UGA,1980-01-01,1980-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1980,1980,7021,Annual value,,0.594787785667155,X
UGA,1981-01-01,1981-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1981,1981,7021,Annual value,,0.938392371303223,X
UGA,1982-01-01,1982-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1982,1982,7021,Annual value,,1.183045878996500,X
UGA,1983-01-01,1983-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1983,1983,7021,Annual value,,1.651483940631670,X
UGA,1984-01-01,1984-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1984,1984,7021,Annual value,,2.667267928360590,X
UGA,1985-01-01,1985-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1985,1985,7021,Annual value,,6.720200000005830,X
UGA,1986-01-01,1986-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1986,1986,7021,Annual value,,14.000000000000000,X
UGA,1987-01-01,1987-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1987,1987,7021,Annual value,,42.841266666666698,X
UGA,1988-01-01,1988-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1988,1988,7021,Annual value,,106.135833333333000,X
UGA,1989-01-01,1989-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1989,1989,7021,Annual value,,223.091606308090010,X
UGA,1990-01-01,1990-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1990,1990,7021,Annual value,,428.854666666667010,X
UGA,1991-01-01,1991-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1991,1991,7021,Annual value,,734.009916666666980,X
UGA,1992-01-01,1992-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1992,1992,7021,Annual value,,1133.834333333330100,X
UGA,1993-01-01,1993-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1993,1993,7021,Annual value,,1195.016750000000000,X
UGA,1994-01-01,1994-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1994,1994,7021,Annual value,,979.445416666667030,X
UGA,1995-01-01,1995-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1995,1995,7021,Annual value,,968.916666666666970,X
UGA,1996-01-01,1996-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1996,1996,7021,Annual value,,1046.084750000000000,X
UGA,1997-01-01,1997-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1997,1997,7021,Annual value,,1083.008666666670000,X
UGA,1998-01-01,1998-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1998,1998,7021,Annual value,,1240.305833333329900,X
UGA,1999-01-01,1999-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,1999,1999,7021,Annual value,,1454.827166666670100,X
UGA,2000-01-01,2000-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2000,2000,7021,Annual value,,1644.475333333329900,X
UGA,2001-01-01,2001-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2001,2001,7021,Annual value,,1755.658750000000100,X
UGA,2002-01-01,2002-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2002,2002,7021,Annual value,,1797.550500000000100,X
UGA,2003-01-01,2003-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2003,2003,7021,Annual value,,1963.720083333330000,X
UGA,2004-01-01,2004-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2004,2004,7021,Annual value,,1810.304713651509900,X
UGA,2005-01-01,2005-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2005,2005,7021,Annual value,,1780.665776893939900,X
UGA,2006-01-01,2006-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2006,2006,7021,Annual value,,1831.453404945860000,X
UGA,2007-01-01,2007-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2007,2007,7021,Annual value,,1723.491772343000100,X
UGA,2008-01-01,2008-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2008,2008,7021,Annual value,,1720.443883317770100,X
UGA,2009-01-01,2009-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2009,2009,7021,Annual value,,2030.488074334180100,X
UGA,2010-01-01,2010-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2010,2010,7021,Annual value,,2177.557506833580200,X
UGA,2011-01-01,2011-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2011,2011,7021,Annual value,,2522.746320708070000,X
UGA,2012-01-01,2012-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2012,2012,7021,Annual value,,2504.563077583280100,X
UGA,2013-01-01,2013-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2013,2013,7021,Annual value,,2586.889568565609800,X
UGA,2014-01-01,2014-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2014,2014,7021,Annual value,,2599.788521418619900,X
UGA,2015-01-01,2015-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2015,2015,7021,Annual value,,3240.645420338260000,X
UGA,2016-01-01,2016-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2016,2016,7021,Annual value,,3420.098007247359900,X
UGA,2017-01-01,2017-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2017,2017,7021,Annual value,,3611.224458044609900,X
UGA,2018-01-01,2018-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2018,2018,7021,Annual value,,3727.071722118850200,X
UGA,2019-01-01,2019-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2019,2019,7021,Annual value,,3704.049071696810200,X
UGA,2020-01-01,2020-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2020,2020,7021,Annual value,,3718.248922709240100,X
UGA,2021-01-01,2021-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2021,2021,7021,Annual value,,3587.051707339080200,X
UGA,2022-01-01,2022-12-31,226,'800,Uganda,SLC,Standard local currency units per USD,UGX,Uganda Shilling,2022,2022,7021,Annual value,,3689.817386000000200,X
